ID,wav,wav_format,duration,language 
3329,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_349\common_voice_zh-TW_18981331.wav,.wav,4.704,Chinese_Taiwan
3330,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_35\common_voice_zh-TW_17376596.wav,.wav,3.504,Chinese_Taiwan
3331,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_350\common_voice_zh-TW_18960739.wav,.wav,3.864,Chinese_Taiwan
3332,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_351\common_voice_zh-TW_21945241.wav,.wav,3.096,Chinese_Taiwan
3333,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_352\common_voice_zh-TW_17891058.wav,.wav,3.264,Chinese_Taiwan
3334,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_353\common_voice_zh-TW_17512390.wav,.wav,2.496,Chinese_Taiwan
3335,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_354\common_voice_zh-TW_19227158.wav,.wav,3.504,Chinese_Taiwan
3336,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_355\common_voice_zh-TW_17884971.wav,.wav,2.256,Chinese_Taiwan
3337,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_356\common_voice_zh-TW_18501863.wav,.wav,4.296,Chinese_Taiwan
3338,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_357\common_voice_zh-TW_17377230.wav,.wav,4.152,Chinese_Taiwan
3339,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_358\common_voice_zh-TW_17371415.wav,.wav,4.296,Chinese_Taiwan
3340,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_359\common_voice_zh-TW_17784888.wav,.wav,2.808,Chinese_Taiwan
3341,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_36\common_voice_zh-TW_17421111.wav,.wav,4.416,Chinese_Taiwan
3342,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_360\common_voice_zh-TW_18980992.wav,.wav,2.736,Chinese_Taiwan
3343,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_361\common_voice_zh-TW_18501177.wav,.wav,3.144,Chinese_Taiwan
3344,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_362\common_voice_zh-TW_18503941.wav,.wav,3.144,Chinese_Taiwan
3345,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_363\common_voice_zh-TW_22219674.wav,.wav,4.704,Chinese_Taiwan
3346,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_364\common_voice_zh-TW_20799318.wav,.wav,2.736,Chinese_Taiwan
3347,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_365\common_voice_zh-TW_17581105.wav,.wav,4.176,Chinese_Taiwan
3348,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_366\common_voice_zh-TW_18580992.wav,.wav,4.344,Chinese_Taiwan
3349,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_367\common_voice_zh-TW_19225876.wav,.wav,3.456,Chinese_Taiwan
3350,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_368\common_voice_zh-TW_19179724.wav,.wav,6.264,Chinese_Taiwan
3351,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_369\common_voice_zh-TW_18500823.wav,.wav,4.344,Chinese_Taiwan
3352,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_37\common_voice_zh-TW_18833270.wav,.wav,2.424,Chinese_Taiwan
3353,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_370\common_voice_zh-TW_22212371.wav,.wav,4.656,Chinese_Taiwan
3354,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_371\common_voice_zh-TW_18501140.wav,.wav,5.136,Chinese_Taiwan
3355,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_372\common_voice_zh-TW_17519931.wav,.wav,2.256,Chinese_Taiwan
3356,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_373\common_voice_zh-TW_17580932.wav,.wav,2.904,Chinese_Taiwan
3357,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_374\common_voice_zh-TW_17452025.wav,.wav,3.912,Chinese_Taiwan
3358,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_375\common_voice_zh-TW_21383930.wav,.wav,4.176,Chinese_Taiwan
3359,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_376\common_voice_zh-TW_18410539.wav,.wav,3.744,Chinese_Taiwan
3360,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_377\common_voice_zh-TW_20499316.wav,.wav,8.544,Chinese_Taiwan
3361,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_378\common_voice_zh-TW_18501633.wav,.wav,7.536,Chinese_Taiwan
3362,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_379\common_voice_zh-TW_21446747.wav,.wav,5.712,Chinese_Taiwan
3363,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_38\common_voice_zh-TW_21544176.wav,.wav,4.104,Chinese_Taiwan
3364,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_380\common_voice_zh-TW_17402293.wav,.wav,6.624,Chinese_Taiwan
3365,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_381\common_voice_zh-TW_17779713.wav,.wav,2.424,Chinese_Taiwan
3366,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_382\common_voice_zh-TW_18507712.wav,.wav,2.304,Chinese_Taiwan
3367,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_383\common_voice_zh-TW_20809317.wav,.wav,5.376,Chinese_Taiwan
3368,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_384\common_voice_zh-TW_19450933.wav,.wav,4.824,Chinese_Taiwan
3369,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_385\common_voice_zh-TW_17411595.wav,.wav,2.544,Chinese_Taiwan
3370,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_386\common_voice_zh-TW_17397093.wav,.wav,2.112,Chinese_Taiwan
3371,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_387\common_voice_zh-TW_17392428.wav,.wav,4.752,Chinese_Taiwan
3372,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_388\common_voice_zh-TW_17512592.wav,.wav,3.216,Chinese_Taiwan
3373,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_389\common_voice_zh-TW_20310422.wav,.wav,3.816,Chinese_Taiwan
3374,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_39\common_voice_zh-TW_17552645.wav,.wav,2.616,Chinese_Taiwan
3375,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_390\common_voice_zh-TW_17947411.wav,.wav,2.232,Chinese_Taiwan
3376,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_391\common_voice_zh-TW_17650715.wav,.wav,3.696,Chinese_Taiwan
3377,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_392\common_voice_zh-TW_18983113.wav,.wav,3.216,Chinese_Taiwan
3378,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_393\common_voice_zh-TW_19673317.wav,.wav,4.296,Chinese_Taiwan
3379,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_394\common_voice_zh-TW_17380699.wav,.wav,2.784,Chinese_Taiwan
3380,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_395\common_voice_zh-TW_17414750.wav,.wav,4.584,Chinese_Taiwan
3381,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_396\common_voice_zh-TW_17377065.wav,.wav,4.248,Chinese_Taiwan
3382,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_397\common_voice_zh-TW_17423448.wav,.wav,2.184,Chinese_Taiwan
3383,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_398\common_voice_zh-TW_22057235.wav,.wav,3.48,Chinese_Taiwan
3384,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_399\common_voice_zh-TW_17580804.wav,.wav,5.592,Chinese_Taiwan
3385,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_4\common_voice_zh-TW_18539551.wav,.wav,3.336,Chinese_Taiwan
3386,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_40\common_voice_zh-TW_17582114.wav,.wav,3.936,Chinese_Taiwan
3387,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_400\common_voice_zh-TW_17468267.wav,.wav,3.744,Chinese_Taiwan
3388,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_401\common_voice_zh-TW_17379852.wav,.wav,4.224,Chinese_Taiwan
3389,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_402\common_voice_zh-TW_17792151.wav,.wav,2.736,Chinese_Taiwan
3390,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_403\common_voice_zh-TW_18501430.wav,.wav,5.064,Chinese_Taiwan
3391,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_404\common_voice_zh-TW_19981852.wav,.wav,4.128,Chinese_Taiwan
3392,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_405\common_voice_zh-TW_17882537.wav,.wav,5.184,Chinese_Taiwan
3393,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_406\common_voice_zh-TW_19877467.wav,.wav,5.424,Chinese_Taiwan
3394,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_407\common_voice_zh-TW_17888210.wav,.wav,3.264,Chinese_Taiwan
3395,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_408\common_voice_zh-TW_17788126.wav,.wav,3.144,Chinese_Taiwan
3396,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_409\common_voice_zh-TW_17587295.wav,.wav,3.864,Chinese_Taiwan
3397,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_41\common_voice_zh-TW_18009550.wav,.wav,2.544,Chinese_Taiwan
3398,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_410\common_voice_zh-TW_17855851.wav,.wav,2.544,Chinese_Taiwan
3399,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_411\common_voice_zh-TW_17595647.wav,.wav,2.616,Chinese_Taiwan
3400,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_412\common_voice_zh-TW_17877991.wav,.wav,3.696,Chinese_Taiwan
3401,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_413\common_voice_zh-TW_18259096.wav,.wav,4.68,Chinese_Taiwan
3402,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_414\common_voice_zh-TW_17764104.wav,.wav,1.632,Chinese_Taiwan
3403,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_415\common_voice_zh-TW_18941768.wav,.wav,2.904,Chinese_Taiwan
3404,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_416\common_voice_zh-TW_17391326.wav,.wav,3.984,Chinese_Taiwan
3405,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_417\common_voice_zh-TW_17527647.wav,.wav,4.656,Chinese_Taiwan
3406,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_418\common_voice_zh-TW_17530353.wav,.wav,3.24,Chinese_Taiwan
3407,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_419\common_voice_zh-TW_17780062.wav,.wav,3.984,Chinese_Taiwan
3408,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_42\common_voice_zh-TW_22079118.wav,.wav,3.696,Chinese_Taiwan
3409,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_420\common_voice_zh-TW_17396941.wav,.wav,4.968,Chinese_Taiwan
3410,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_421\common_voice_zh-TW_20244890.wav,.wav,6.936,Chinese_Taiwan
3411,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_422\common_voice_zh-TW_17419729.wav,.wav,2.664,Chinese_Taiwan
3412,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_423\common_voice_zh-TW_18332486.wav,.wav,3.384,Chinese_Taiwan
3413,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_424\common_voice_zh-TW_20274933.wav,.wav,6.336,Chinese_Taiwan
3414,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_425\common_voice_zh-TW_17395928.wav,.wav,1.824,Chinese_Taiwan
3415,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_426\common_voice_zh-TW_17370004.wav,.wav,4.464,Chinese_Taiwan
3416,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Chinese_Taiwan\train\chtw_trn_sp_427\common_voice_zh-TW_17420423.wav,.wav,3.384,Chinese_Taiwan
