ID,wav,wav_format,duration,gender 
1865,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_63\common_voice_dv_21107773.wav,.wav,6.336,female
1866,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_94\common_voice_dv_18654934.wav,.wav,3.984,male
1867,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_10\common_voice_dv_18591607.wav,.wav,4.464,male
1868,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_69\common_voice_dv_21108007.wav,.wav,9.144,male
1869,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_78\common_voice_dv_21161202.wav,.wav,4.416,female
1870,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_89\common_voice_dv_21109181.wav,.wav,5.616,male
1871,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_88\common_voice_dv_18648169.wav,.wav,4.344,female
1872,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_97\common_voice_dv_18585640.wav,.wav,3.384,male
1873,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_86\common_voice_dv_18669674.wav,.wav,2.736,male
1874,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_84\common_voice_dv_18588334.wav,.wav,3.576,female
1875,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_94\common_voice_dv_18654925.wav,.wav,4.464,male
1876,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_94\common_voice_dv_18654995.wav,.wav,5.784,male
1877,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_92\common_voice_dv_18597683.wav,.wav,6.336,male
1878,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_92\common_voice_dv_18597661.wav,.wav,5.736,male
1879,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_96\common_voice_dv_18581250.wav,.wav,3.144,male
1880,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_72\common_voice_dv_18587655.wav,.wav,4.944,male
1881,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_49\common_voice_dv_18584997.wav,.wav,4.464,male
1882,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_94\common_voice_dv_18654428.wav,.wav,6.336,male
1883,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_98\common_voice_dv_18582516.wav,.wav,5.736,male
1884,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_93\common_voice_dv_18598724.wav,.wav,4.464,male
1885,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_101\common_voice_dv_18585020.wav,.wav,6.336,female
1886,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_81\common_voice_dv_18706990.wav,.wav,5.664,male
1887,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_89\common_voice_dv_21109134.wav,.wav,7.896,male
1888,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_90\common_voice_dv_19790852.wav,.wav,6.792,male
1889,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_90\common_voice_dv_19790739.wav,.wav,4.56,male
1890,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_102\common_voice_dv_18584805.wav,.wav,4.848,male
1891,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_97\common_voice_dv_18588827.wav,.wav,6.072,male
1892,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_57\common_voice_dv_18782569.wav,.wav,6.576,male
1893,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_85\common_voice_dv_18621047.wav,.wav,3.336,male
1894,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_98\common_voice_dv_18582125.wav,.wav,3.816,male
1895,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_67\common_voice_dv_18581980.wav,.wav,5.376,male
1896,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_96\common_voice_dv_18581233.wav,.wav,4.344,male
1897,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_101\common_voice_dv_18585386.wav,.wav,3.864,female
1898,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_101\common_voice_dv_18585379.wav,.wav,2.976,female
1899,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_93\common_voice_dv_18598755.wav,.wav,4.056,male
1900,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_86\common_voice_dv_18674582.wav,.wav,3.624,male
1901,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_72\common_voice_dv_18587736.wav,.wav,7.536,male
1902,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_100\common_voice_dv_18631676.wav,.wav,9.216,female
1903,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_78\common_voice_dv_21161055.wav,.wav,7.296,female
1904,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_94\common_voice_dv_18654950.wav,.wav,2.304,male
1905,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_1\common_voice_dv_18688760.wav,.wav,4.824,female
1906,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_67\common_voice_dv_18581949.wav,.wav,4.224,male
1907,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_78\common_voice_dv_21160877.wav,.wav,3.984,female
1908,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_51\common_voice_dv_19396959.wav,.wav,4.464,female
1909,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_12\common_voice_dv_18585516.wav,.wav,5.016,female
1910,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_96\common_voice_dv_18581333.wav,.wav,10.344,male
1911,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_93\common_voice_dv_18603828.wav,.wav,5.904,male
1912,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_92\common_voice_dv_18597679.wav,.wav,3.576,male
1913,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_78\common_voice_dv_21160711.wav,.wav,7.776,female
1914,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_97\common_voice_dv_18588786.wav,.wav,4.752,male
1915,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_90\common_voice_dv_19790761.wav,.wav,6.072,male
1916,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_92\common_voice_dv_18597723.wav,.wav,6.144,male
1917,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_82\common_voice_dv_18588546.wav,.wav,6.504,male
1918,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_21\common_voice_dv_21130260.wav,.wav,4.656,male
1919,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_88\common_voice_dv_18648326.wav,.wav,4.344,female
1920,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_1\common_voice_dv_18643946.wav,.wav,4.92,female
1921,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_94\common_voice_dv_18654424.wav,.wav,4.584,male
1922,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_102\common_voice_dv_18595059.wav,.wav,3.144,male
1923,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_69\common_voice_dv_21107839.wav,.wav,5.544,male
1924,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_73\common_voice_dv_18581396.wav,.wav,5.016,female
1925,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_84\common_voice_dv_18588331.wav,.wav,5.784,female
1926,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_96\common_voice_dv_18581337.wav,.wav,5.376,male
1927,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_102\common_voice_dv_18595169.wav,.wav,4.728,male
1928,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_1\common_voice_dv_18582246.wav,.wav,2.784,female
1929,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_74\common_voice_dv_18580756.wav,.wav,3.024,female
1930,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_84\common_voice_dv_18588311.wav,.wav,4.224,female
1931,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_93\common_voice_dv_18598732.wav,.wav,3.456,male
1932,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_88\common_voice_dv_18648207.wav,.wav,4.872,female
1933,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_89\common_voice_dv_21109205.wav,.wav,7.176,male
1934,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_93\common_voice_dv_18598728.wav,.wav,6.576,male
1935,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_94\common_voice_dv_18654432.wav,.wav,3.696,male
1936,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_57\common_voice_dv_18782621.wav,.wav,7.344,male
1937,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_100\common_voice_dv_18631672.wav,.wav,4.104,female
1938,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_71\common_voice_dv_18580911.wav,.wav,5.544,female
1939,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_88\common_voice_dv_18648236.wav,.wav,4.392,female
1940,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_86\common_voice_dv_18669675.wav,.wav,4.416,male
1941,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_96\common_voice_dv_18581387.wav,.wav,8.784,male
1942,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_97\common_voice_dv_18584882.wav,.wav,5.04,male
1943,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_97\common_voice_dv_18585642.wav,.wav,6.648,male
1944,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_97\common_voice_dv_18585738.wav,.wav,5.544,male
1945,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_73\common_voice_dv_18581401.wav,.wav,3.936,female
1946,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_70\common_voice_dv_18588054.wav,.wav,2.904,female
1947,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_67\common_voice_dv_18581951.wav,.wav,5.856,male
1948,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_1\common_voice_dv_18587887.wav,.wav,3.288,female
1949,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_71\common_voice_dv_18584065.wav,.wav,7.296,female
1950,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_85\common_voice_dv_18620991.wav,.wav,3.936,male
1951,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_78\common_voice_dv_21161110.wav,.wav,5.304,female
1952,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_73\common_voice_dv_18581380.wav,.wav,5.376,female
1953,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_58\common_voice_dv_18582831.wav,.wav,3.696,male
1954,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_74\common_voice_dv_18580757.wav,.wav,3.696,female
1955,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_80\common_voice_dv_18602063.wav,.wav,5.424,male
1956,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_82\common_voice_dv_18588364.wav,.wav,3.696,male
1957,C:\Users\jaeyo\OneDrive\바탕 화면\_Personal\개인공부\_OpenAI API를 활용한 AI 튜터 영어 앱 개발\_MT_upload\fc-asr\common_voice_kpd\Dhivehi\train\dvh_trn_sp_79\common_voice_dv_19394130.wav,.wav,8.304,female
